date,stock,headline,summary,source,url,published_time,sentiment_score,sentiment_category
2025-07-11,TSLA,"Dear Tesla Stock Fans, Mark Your Calendars for July 15","Tesla announced plans of opening its first showroom in Mumbai, India on July 15. Goldman Sachs still remains cautious on TSLA shares....",Yahoo,https://finnhub.io/api/news?id=a13cb7065bb1c6a8839125a7f9d9e5877b05c583f9ca871b29398cc8da90855c,2025-07-11 22:13:48,0.3957,Positive
2025-07-11,TSLA,"TechCrunch Mobility: Tesla enters its Grok era, and teens come for robotaxis","Welcome back to TechCrunch Mobility, your central hub for news and insights on the future of transportation....",Yahoo,https://finnhub.io/api/news?id=b90c59cc2009bf3880d41e475138156ef6f64706b4ff90a3b025de79f11b805d,2025-07-11 21:05:00,0.3957,Positive
2025-07-11,TSLA,Trump's Tariff Shock: 35% Blow to Canada Sends Markets Reeling,"USMCA spared for now--but auto, copper, and global trade could all be caught in the crossfire...",Yahoo,https://finnhub.io/api/news?id=6e48f347ba3016a77c396361c9768272c59290ec47660c53fcc5d12029aa9893,2025-07-11 21:03:05,0.3957,Positive
2025-07-11,TSLA,Wall Street giant issues stark message on S&P 500,Trouble's brewing beneath the record highs....,Yahoo,https://finnhub.io/api/news?id=b5decf88a3012b29a00457565a372c6eef8e39b8d2aaa83178c1082f94ad7c3e,2025-07-11 21:03:00,0.3957,Positive
2025-07-11,TSLA,"The Score: WK Kellogg, Nvidia, Delta Air Lines and More Stocks That Defined the Week","The Score: WK Kellogg, Nvidia, Delta Air Lines and More Stocks That Defined the Week...",DowJones,https://finnhub.io/api/news?id=facba573cc29f3b7808d6475888baaf14f3a18ec681e96a0a65ef6339ca2d7d5,2025-07-11 19:39:00,0.3957,Positive
2025-07-11,ORCL,Oracle Corp. stock underperforms Friday when compared to competitors,Oracle Corp. stock underperforms Friday when compared to competitors...,MarketWatch,https://finnhub.io/api/news?id=c131f3183959e93dbb0b54daa9e5e7d354817fcb48c4799bb420ace6e5ea1057,2025-07-11 19:31:00,0.24774999999999997,Positive
2025-07-11,ORCL,Oracle (ORCL) Up 17.6% Since Last Earnings Report: Can It Continue?,Oracle (ORCL) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues....,Yahoo,https://finnhub.io/api/news?id=55abe9eea5f0bdd6c3788b0b872f90828fa9a9a5d207ed0748804abfa4e9b36c,2025-07-11 18:30:01,0.24774999999999997,Positive
2025-07-11,ORCL,"Retail Sourcing and Procurement Market Analysis Report 2025-2034 | Cloud-Based Systems Lead, North America Sets Pace in Growth","The global retail sourcing and procurement market is thriving amidst complex omnichannel operations, driven by cost optimization and supply-chain resilience. Retailers are leveraging modular procure-t...",Yahoo,https://finnhub.io/api/news?id=149609181c151f6ccd9346ebe921e1bac268152a6ff2f654f67da6608c60136e,2025-07-11 17:15:00,0.24774999999999997,Positive
2025-07-11,ORCL,Market Chatter: Alphabet's Google to Give Major Discount on Cloud Computing to US Government,"Alphabet's (GOOG, GOOGL) Google will give a significant discount on cloud computing services for the...",Yahoo,https://finnhub.io/api/news?id=5b3ae78a368da1d381b6c73d0d757bebe3f5ec5034d129ae3e4e7d5820be912d,2025-07-11 15:33:40,0.24774999999999997,Positive
2025-07-11,ORCL,Mar Vista U.S. Quality Q2 2025 Top Contributors And Detractors,"Microsoft, Broadcom, and Oracle were among the portfolioâs top contributors for the quarter....",SeekingAlpha,https://finnhub.io/api/news?id=b74aec12eeecd3da64974060d0f93e5fd5a51dc931d1c27670b4863d507ed603,2025-07-11 15:01:00,0.24774999999999997,Positive
2025-07-11,ORCL,Oracle Corporation’s (ORCL) Long-Term Investments Are Paying Off,"Mar Vista Investment Partners, LLC, an investment management company, released its “Mar Vista U.S. Quality Strategy” second-quarter 2025 investor letter. A copy of the letter can be downloaded here. T...",Yahoo,https://finnhub.io/api/news?id=5c5ad6dc4db870ca4bd190e4129a85cf9a3ef70a433d0331484bb313e4374bd9,2025-07-11 14:55:00,0.24774999999999997,Positive
2025-07-11,ORCL,Dan Ives Says Apple (AAPL) Must Acquire Perplexity—Here’s Why It’s a ‘No-Brainer’,"Apple Inc. (NASDAQ:AAPL) is one of the AI Stocks Making Waves on Wall Street. On July 9, Wedbush reiterated its “Outperform” rating on the stock and maintained its price target at $270.00. The rating ...",Yahoo,https://finnhub.io/api/news?id=8fd93422777586e414444fd6f2504cc56918e74a716b836a3f300ca60031a216,2025-07-11 13:28:02,0.24774999999999997,Positive
2025-07-11,ORCL,"Oracle Corporation (ORCL): I Was “Thrilled” To Hear Reports About Discounts, Says Jim Cramer",We recently published 11 Stocks Jim Cramer Just Discussed As He Shared Why Stocks Are Rising. Oracle Corporation (NYSE:ORCL) is one of the stocks Jim Cramer recently discussed. Oracle Corporation (NYS...,Yahoo,https://finnhub.io/api/news?id=47f12f807160f9ba94abd3dcb0e5c9423c72da726a29ad5f1e1e0452859b10f7,2025-07-11 10:45:08,0.24774999999999997,Positive
2025-07-11,ORCL,Oracle to establish cloud services centre in Indonesia,The American database company plans to lease DayOne’s data centres at Nongsa Digital Park on Batam Island....,Yahoo,https://finnhub.io/api/news?id=0e56588b554b071b938ed0c1b4dae4f42ae0b641b2c9e589dd2d492e7df7c208,2025-07-11 10:26:58,0.24774999999999997,Positive
2025-07-11,ORCL,2 Top Bargain Stocks Ready for a Bull Run,IBM and Oracle look undervalued relative to their growth potential....,Yahoo,https://finnhub.io/api/news?id=e3d46d35dab6a67bbab63187c75402c01b3f1e54886665a4f26cc5ac5fa7be2e,2025-07-11 10:15:00,0.24774999999999997,Positive
2025-07-11,ADBE,Startups Weekly: Still running,Welcome to Startups Weekly — your weekly recap of everything you can’t miss from the world of startups. Want it in your inbox every Friday? Sign up here. This newsletter took a break for the Fourth of...,Yahoo,https://finnhub.io/api/news?id=907cbc231f9b0588651741acdac0d6a6088b8676fc2468d925c5a3848d545eaf,2025-07-11 20:05:00,0.51135,Positive
2025-07-11,ADBE,"Dimon Calls Out Market’s Tariff Complacency. Why Nvidia, Bitcoin Point to a FOMO Trade and 5 Other Things to Know Today.","Trump allies attack Fed’s Powell over HQ renovation, Amazon’s rival to Musk’s SpaceX is deploying satellites, and more news to start your day....",Yahoo,https://finnhub.io/api/news?id=9b727bee3f9f471e4bbd7dbe4fac2c5e1f3ac4a5c09d0d2f7623aa29da8f3e16,2025-07-11 14:04:00,0.51135,Positive
2025-07-11,CSCO,Cisco Systems (CSCO) Sees a More Significant Dip Than Broader Market: Some Facts to Know,"Cisco Systems (CSCO) closed at $67.95 in the latest trading session, marking a -1.18% move from the prior day....",Yahoo,https://finnhub.io/api/news?id=bab8cd35ac4a5d017ead38fa73892aa2c233776b13c270630e14ef28bd677cd9,2025-07-12 00:45:02,-0.1909,Neutral
2025-07-11,CSCO,CSCO vs. DELL: Which AI Enterprise Infrastructure Stock is a Buy?,"Dell Technologies and Cisco Systems ride the booming AI infrastructure demand. However, which stock stands out with stronger growth and valuation appeal?...",Yahoo,https://finnhub.io/api/news?id=a632a6f5e686420f51e023299a65b9a87a5cb7b188f1376e4da92975a9061e76,2025-07-11 18:52:00,-0.1909,Neutral
2025-07-11,CSCO,Cisco: Ominous Demand Outlook - Sell (Rating Downgrade),"Valuation is stretched, with Cisco's P/S ratio near multiyear highs and a significant premium to IT sector peers despite slowing revenue growth. Learn more on CSCO stock here....",SeekingAlpha,https://finnhub.io/api/news?id=79e0ddec2e10076c416f2cd2c05ebef5572fb154910af02e007c9e543a5aca25,2025-07-11 16:59:45,-0.1909,Neutral
2025-07-11,CSCO,"Intent-based Networking Market Surges to $2.6 Billion by 2027 - Dominated by Cisco (US), Juniper Networks (US), IBM (US)","Delray Beach, FL, July 11, 2025 (GLOBE NEWSWIRE) -- The global Intent-based Networking Market size to grow from USD 0.8 billion in 2022 to USD 2.6 billion by 2027, at a Compound Annual Growth Rate (CA...",Yahoo,https://finnhub.io/api/news?id=e95a27a9861e5e7e68387e79a46a764f446eb33e7cc38d114834df1238445924,2025-07-11 16:30:00,-0.1909,Neutral
2025-07-11,CSCO,"Transcript : Cisco Systems, Inc. - Special Call","Presentation Operator MessageOperator [Audio Gap]Please note, today's call is being recorded.Presenter SpeechAaron Rakers Perfect. So why don't we go ahead and get started? I'm Aaron Rakers, so...",Finnhub,https://finnhub.io/api/news?id=433e60010baa462fd3fa4c74b15a9c6ddb8bff7aca16b9de04ed1322f7c13667,2025-07-11 15:35:27,-0.1909,Neutral
2025-07-11,CSCO,Why the Business World Can’t Let Go of Landline Phones,"Smartphones have come to dominate our consumer life, but in many businesses across the country, there’s still a strong case for that hard plastic handset....",Yahoo,https://finnhub.io/api/news?id=e36b54d9d52c918f8e456c9c02251bb5439109e26916a532931bc55e12f5b88c,2025-07-11 14:00:00,-0.1909,Neutral
2025-07-11,CSCO,Cisco: No Longer A Forgotten Technology Company And Is Going Much Higher,"Cisco's breakout is fueled by AI trends, data center growth, and strong subscription revenue. See here for more on CSCO stock....",SeekingAlpha,https://finnhub.io/api/news?id=2105e9eb7d9ed6adc237434504ce8bd803c65cab8d0c4c17b5b8ff9df6a92a81,2025-07-11 11:45:00,-0.1909,Neutral
2025-07-11,CSCO,FDRR: Look At FCPI Instead,FDRR focuses on large-cap dividend stocks tied to Treasury yields but has lagged peers like FCPI despite solid dividend growth. Check out why FDRR ETF is a hold....,SeekingAlpha,https://finnhub.io/api/news?id=387ca8eaad7512d74bc619ea0ab0ede13f23ce7df8ca01ec198d4c3d7200f2de,2025-07-11 10:24:26,-0.1909,Neutral
2025-07-11,INTU,Intuit Expands Its IDEAS Small Business Program Across Nine U.S. Cities,"The fintech company will be awarding entrepreneurs with grant money, access to the company’s AI-driven products and expert business coaching....",Yahoo,https://finnhub.io/api/news?id=9107dd9e352f1960ead0c923db1c35ac8fa6ece9ac81a23c37514077e5fd81b5,2025-07-11 23:18:09,0.0,Neutral
2025-07-11,INTU,Intuit & 2 Other Profitable Stocks to Buy for 2H25,"NVMI, INTU and DAVE stand out with high net income ratios, making them top stock picks for the year's second half....",Yahoo,https://finnhub.io/api/news?id=070d01e43da8b2b8d17c615cb5aea1a2f47a4cc61be73ed1cf7db17a7ba986f2,2025-07-11 22:00:00,0.0,Neutral
2025-07-11,INTU,"Dividend Champion, Contender, And Challenger Highlights: Week Of July 13","Read our weekly summary for companies which changed their dividends, stocks with upcoming ex-dividend dates, and companies with upcoming pay dates....",SeekingAlpha,https://finnhub.io/api/news?id=5b34acd3126724038a16d4d87babf7ac15d7848a2942daa99152d2b8c81edf6c,2025-07-11 21:29:05,0.0,Neutral
2025-07-11,INTU,CDNS Gains 24% in Three Months: Where Will the Stock Head From Here?,"Cadence soars 24% in three months, fueled by AI demand, strategic deals and strong 2025 guidance - what's next for the stock?...",Yahoo,https://finnhub.io/api/news?id=9f94da3b17db569e6328c717220c80307216af3010265612019721436bf9dfce,2025-07-11 17:10:00,0.0,Neutral
2025-07-11,QCOM,Qualcomm (QCOM) Suffers a Larger Drop Than the General Market: Key Insights,"Qualcomm (QCOM) concluded the recent trading session at $157.46, signifying a -1.02% move from its prior day's close....",Yahoo,https://finnhub.io/api/news?id=a32adc6080fa22445f46c035e761640dedb1de123f507c98946be47a619ba4ad,2025-07-12 00:45:02,0.27975000000000005,Positive
2025-07-11,QCOM,Qualcomm Inc. stock underperforms Friday when compared to competitors,Qualcomm Inc. stock underperforms Friday when compared to competitors...,MarketWatch,https://finnhub.io/api/news?id=cb811e542521d827e453a0549484d7220dc09cb4f367b0c28e931e1bcf9d4e7b,2025-07-11 19:35:00,0.27975000000000005,Positive
2025-07-11,QCOM,Latest News In AI Chips - AI Transforms Logistics With Innovative Supply Chain Solutions,"ITS Logistics has unveiled ITS Engage, an AI-driven supply chain ecosystem designed to enhance the collaboration and efficiency of shippers, carriers, and supply chain partners. Developed over three y...",Yahoo,https://finnhub.io/api/news?id=340fb143ac34f80df16069ab6c35620c7b91262b4440e4cc03b1799bf24f04bd,2025-07-11 14:37:26,0.27975000000000005,Positive
2025-07-11,QCOM,Invesco Ltd. - Invesco Ltd: Form 8.3 - Aqua Acquisition Sub LLC (an indirect wholly-owned subsidiary of Qualcomm Inc); Public dealing disclosure,FORM 8.3PUBLIC DEALING DISCLOSURE BYA PERSON WITH INTERESTS IN RELEVANT SECURITIES REPRESENTING 1% OR MORE......,Finnhub,https://finnhub.io/api/news?id=18810ecc41fc493577e332963ea3a97d449f12f6b9955a9a24a61e83255835b3,2025-07-11 11:01:11,0.27975000000000005,Positive
2025-07-14,NVDA,"UPDATE 13-Nvidia's resumption of AI chips to China is part of rare earths talks, says US",* Nvidia expects US licences for H20 AI sales soon * AMD to resume shipments of MI308 AI chips * Chinese companies scramble to order chips ......,Finnhub,https://finnhub.io/api/news?id=b9f6eddb56ae1f2406f8ecc20f36fc06c978715e95bd52845b90667fca2abfe3,2025-07-15 01:16:18,0.12129000000000001,Neutral
2025-07-14,NVDA,"UPDATE 12-Nvidia's resumption of AI chips to China is part of rare earths talks, says US",* Nvidia expects US licences for H20 AI sales soon * AMD to resume shipments of MI308 AI chips * Chinese companies scramble to order chips ......,Finnhub,https://finnhub.io/api/news?id=0e5530dda88d6c5b4317f588c8e8b07fba8dc8be459b79954bf957732dfb6afb,2025-07-15 01:16:18,0.12129000000000001,Neutral
2025-07-14,NVDA,"UPDATE 11-Nvidia's resumption of AI chips to China is part of rare earths talks, says US",* Nvidia expects US licences for H20 sales soon * Chinese companies scramble to order chips * Huang to brief media in Beijing during supply......,Finnhub,https://finnhub.io/api/news?id=e6f629aff8d663995acb2d7528123856cee653c21664f9e1842049d1599f0a23,2025-07-15 01:16:18,0.12129000000000001,Neutral
2025-07-14,NVDA,Chinese firms rush to buy Nvidia AI chips as sales set to resume,* Nvidia expects U.S. licences for H20 sales soon * Chinese companies scramble to order chips * Huang to brief media in Beijing during supply......,Finnhub,https://finnhub.io/api/news?id=72a855e7945e2ae5d0874a92e04ee7774fed94563bb115d4427c8251f06a989c,2025-07-15 01:16:18,0.12129000000000001,Neutral
2025-07-14,NVDA,Chinese firms scramble to buy Nvidia AI chips as it plans to resume sales,* Nvidia expects U.S. licences for H20 sales soon * Chinese companies scramble to order chips * Huang to brief media in Beijing during supply......,Finnhub,https://finnhub.io/api/news?id=d5c91807034365f6dbd2cb68edb20f0c08bc4d3fb640b93fc7a4903e6820df95,2025-07-15 01:16:18,0.12129000000000001,Neutral
2025-07-14,NVDA,Nvidia to resume sales of AI chip to China as CEO visits Beijing,"Nvidiasaid it plans to resume sales of its H20 artificial intelligencechip to China, days after its CEO, who is visiting Beijing, metU.S. President Donald Trump. Nvidia's AI chips......",Finnhub,https://finnhub.io/api/news?id=fb719126f32eaf95c6616afcd0a23e0b86b7db4a2834c6e3954be2f6508d6575,2025-07-15 01:16:18,0.12129000000000001,Neutral
2025-07-14,NVDA,"Nvidia to resume H20 GPU chip sales to China, launches mainland-compliant model","Nvidiasaid on Monday it will resume sales of its H20 artificialintelligence chip to China and has introduced a new modeltailored to meet regulatory requirements in the Chinese market.Nvidia, the......",Finnhub,https://finnhub.io/api/news?id=5245d16dd2f2a63d89ef825c75ffd59778a96bd00dc4c1f412fe208b5b37a5f3,2025-07-15 01:16:18,0.12129000000000001,Neutral
2025-07-14,NVDA,"Nvidia to resume H20 GPU chip sales to Beijing, launches China-compliant model",Nvidia said on Monday thatit will resume sales of its H20 graphics processing unit chips to China and has introduced a new model tailored to meetregulatory requirements in the Chinese market. ......,Finnhub,https://finnhub.io/api/news?id=50b1421ed4997b93899da84068f7c4cd881046411f96e56188f917cd27d9ad19,2025-07-15 01:16:18,0.12129000000000001,Neutral
2025-07-14,NVDA,"Nvidia's resumption of AI chips to China is part of rare earths talks, says US","WASHINGTON/BEIJING/HONG KONG -Nvidia's planned resumption of sales of its H20 AI chips to China is part of the United States' negotiations on rare earths, US Commerce Secretary Lutnick said on......",Finnhub,https://finnhub.io/api/news?id=a47c5b8d05fed4af61001fdd5319cdc944c1cc00b8068bbba032550e5a17c7e6,2025-07-15 00:51:07,0.12129000000000001,Neutral
2025-07-14,NVDA,Nvidia to resume H20 GPU sales in China,"Nvidia will resume sales of its H20 graphics processing units to China and has introduced a new model that complies with regulatory requirements for the Chinese market, the company said on Monday. ......",Finnhub,https://finnhub.io/api/news?id=ceccfe414de8111db6d178ea5a14238b9de5fe83e3e7271ad66513f53a1abb23,2025-07-15 00:51:07,0.12129000000000001,Neutral
2025-07-14,MSFT,Nuclear's Moment: Securing US AI Supremacy,"The race for AI supremacy is intrinsically linked to energy production capabilities. If the US wants to win the AI race, it will have to embrace nuclear in a big way....",Yahoo,https://finnhub.io/api/news?id=a21a73bbb80f40f891f047fc33ee49b2b07580ae97081953a0e1ec1afac8671f,2025-07-15 01:04:00,0.63071,Very Positive
2025-07-14,MSFT,"Microsoft: Next Stop $600 or Has the Growth Stock Run Up Too Far, Too Fast?","Microsoft is knocking on the door of a $4 trillion market cap.  Microsoft’s valuation is stretched, but the company is arguably the best it has ever been.  Microsoft (NASDAQ: MSFT) is over $500 a shar...",Yahoo,https://finnhub.io/api/news?id=16db92c8c016129117da775a9a3f4b0c2dd4dfcfe96fdcd1a3bdd3d776d2eaeb,2025-07-15 01:00:00,0.63071,Very Positive
2025-07-14,MSFT,Recovery.com Announces New Advertiser Certification Partnership with LegitScript,"Recovery.com, a leading platform connecting individuals with trusted addiction treatment resources, today announced a new partnership with LegitScript, an independent certification organization. This ...",Yahoo,https://finnhub.io/api/news?id=7b06e5a7f6424e6191e6e7898686bb3d68bae74c1204569519ed3edb2c4bc6a5,2025-07-15 00:55:00,0.63071,Very Positive
2025-07-14,MSFT,ETFs to Play on AI's Growing Momentum,NVDA's surge past a $4T market cap spotlights AI's explosive growth and the ETFs riding this tech-fueled momentum....,Yahoo,https://finnhub.io/api/news?id=af811e698365a9b7a504e576e1305543549160cf01bf76c93cb6acecbab0c41f,2025-07-15 00:14:00,0.63071,Very Positive
2025-07-14,MSFT,"Tech, Media & Telecom Roundup: Market Talk","Find insight on ASML Holding , Macquarie Technology, SiteMinder and more in the latest Market Talks covering tech, media and telecom....",Yahoo,https://finnhub.io/api/news?id=67f36ab788985d230af2e479b74da07834c2627fced5de5b23c5a49825fd4023,2025-07-14 13:55:00,0.63071,Very Positive
2025-07-14,MSFT,"Microsoft Stock Gets Price-Target Hike On Cloud, AI Businesses","An analyst raised his price target on Microsoft stock, saying the software giant will benefit as AI drives more cloud infrastructure usage....",Yahoo,https://finnhub.io/api/news?id=ba674d68c1d8240fb8e7810c8a09b021d67be9e38774dd1e73c15ff02350c68d,2025-07-14 23:45:21,0.63071,Very Positive
2025-07-14,MSFT,Amazon Cloud Summit To Put AI In Focus Following 'Record' Prime Day,"The focus for Amazon stock will shift this week back to the company's AI push, following Prime Day, with a cloud conference....",Yahoo,https://finnhub.io/api/news?id=8489f83fd9f6982860bb5d907a5c2b1913cf02a468943172690dd7f2801e36a0,2025-07-14 23:26:07,0.63071,Very Positive
2025-07-14,MSFT,Liberty All-Star® Equity Fund June 2025 Monthly Update,"BOSTON, July 14, 2025--Below is the June 2025 Monthly Update for the Liberty All-Star Equity Fund (NYSE: USA)....",Yahoo,https://finnhub.io/api/news?id=048e312cee35cde765575e824acbbfd611969ded8b62c7d97a95580471469cc1,2025-07-14 21:19:00,0.63071,Very Positive
2025-07-14,MSFT,"Liberty All-Star® Growth Fund, Inc. June 2025 Monthly Update","BOSTON, July 14, 2025--Liberty All-Star® Growth Fund, Inc. June 2025 Monthly Update...",Yahoo,https://finnhub.io/api/news?id=04653e80ed816e4a087acb4b2cbcd5ca22003bebfae1261957b89b1f2f5cbaca,2025-07-14 21:19:00,0.63071,Very Positive
2025-07-14,MSFT,Adobe Raises 2025 Earnings View: Is It on Track to Deliver Results?,ADBE lifts its 2025 EPS outlook on AI-driven momentum and strong recurring revenues despite an 18% YTD stock dip....,Yahoo,https://finnhub.io/api/news?id=f1265db045c91ddcd5f3099409da1a8fd210ad212fac5c8b5b03a55f3c1fbd12,2025-07-14 20:59:00,0.63071,Very Positive
2025-07-14,AAPL,AAPL Maintains Steady Market Position,Simulated news summary for AAPL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/aapl-2025-07-14-1,2025-07-14 09:30:00,0.366,Positive
2025-07-14,AAPL,AAPL CEO Discusses Future Growth Plans,Simulated news summary for AAPL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/aapl-2025-07-14-2,2025-07-14 10:30:00,0.366,Positive
2025-07-14,AAPL,AAPL Quarterly Results Meet Expectations,Simulated news summary for AAPL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/aapl-2025-07-14-3,2025-07-14 11:30:00,0.366,Positive
2025-07-14,AMZN,AMZN Maintains Steady Market Position,Simulated news summary for AMZN indicating positive market sentiment...,Simulated Data,https://simulated-news.com/amzn-2025-07-14-1,2025-07-14 09:30:00,0.3923,Positive
2025-07-14,AMZN,AMZN CEO Discusses Future Growth Plans,Simulated news summary for AMZN indicating positive market sentiment...,Simulated Data,https://simulated-news.com/amzn-2025-07-14-2,2025-07-14 10:30:00,0.3923,Positive
2025-07-14,AMZN,AMZN Quarterly Results Meet Expectations,Simulated news summary for AMZN indicating positive market sentiment...,Simulated Data,https://simulated-news.com/amzn-2025-07-14-3,2025-07-14 11:30:00,0.3923,Positive
2025-07-14,GOOGL,GOOGL Reports Strong Quarterly Earnings Beat,Simulated news summary for GOOGL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/googl-2025-07-14-1,2025-07-14 09:30:00,0.4623,Positive
2025-07-14,GOOGL,GOOGL Announces Strategic Partnership Expansion,Simulated news summary for GOOGL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/googl-2025-07-14-2,2025-07-14 10:30:00,0.4623,Positive
2025-07-14,GOOGL,Analysts Upgrade GOOGL Price Target on Innovation,Simulated news summary for GOOGL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/googl-2025-07-14-3,2025-07-14 11:30:00,0.4623,Positive
2025-07-14,META,META Maintains Steady Market Position,Simulated news summary for META indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/meta-2025-07-14-1,2025-07-14 09:30:00,0.189,Neutral
2025-07-14,META,META CEO Discusses Future Growth Plans,Simulated news summary for META indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/meta-2025-07-14-2,2025-07-14 10:30:00,0.189,Neutral
2025-07-14,META,META Quarterly Results Meet Expectations,Simulated news summary for META indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/meta-2025-07-14-3,2025-07-14 11:30:00,0.189,Neutral
2025-07-14,AVGO,AVGO Reports Strong Quarterly Earnings Beat,Simulated news summary for AVGO indicating positive market sentiment...,Simulated Data,https://simulated-news.com/avgo-2025-07-14-1,2025-07-14 09:30:00,0.5316,Positive
2025-07-14,AVGO,AVGO Announces Strategic Partnership Expansion,Simulated news summary for AVGO indicating positive market sentiment...,Simulated Data,https://simulated-news.com/avgo-2025-07-14-2,2025-07-14 10:30:00,0.5316,Positive
2025-07-14,AVGO,Analysts Upgrade AVGO Price Target on Innovation,Simulated news summary for AVGO indicating positive market sentiment...,Simulated Data,https://simulated-news.com/avgo-2025-07-14-3,2025-07-14 11:30:00,0.5316,Positive
2025-07-14,TSM,TSM Maintains Steady Market Position,Simulated news summary for TSM indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/tsm-2025-07-14-1,2025-07-14 09:30:00,0.1944,Neutral
2025-07-14,TSM,TSM CEO Discusses Future Growth Plans,Simulated news summary for TSM indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/tsm-2025-07-14-2,2025-07-14 10:30:00,0.1944,Neutral
2025-07-14,TSM,TSM Quarterly Results Meet Expectations,Simulated news summary for TSM indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/tsm-2025-07-14-3,2025-07-14 11:30:00,0.1944,Neutral
2025-07-14,TSLA,TSLA Maintains Steady Market Position,Simulated news summary for TSLA indicating positive market sentiment...,Simulated Data,https://simulated-news.com/tsla-2025-07-14-1,2025-07-14 09:30:00,0.3045,Positive
2025-07-14,TSLA,TSLA CEO Discusses Future Growth Plans,Simulated news summary for TSLA indicating positive market sentiment...,Simulated Data,https://simulated-news.com/tsla-2025-07-14-2,2025-07-14 10:30:00,0.3045,Positive
2025-07-14,TSLA,TSLA Quarterly Results Meet Expectations,Simulated news summary for TSLA indicating positive market sentiment...,Simulated Data,https://simulated-news.com/tsla-2025-07-14-3,2025-07-14 11:30:00,0.3045,Positive
2025-07-14,ORCL,ORCL Maintains Steady Market Position,Simulated news summary for ORCL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/orcl-2025-07-14-1,2025-07-14 09:30:00,0.2082,Positive
2025-07-14,ORCL,ORCL CEO Discusses Future Growth Plans,Simulated news summary for ORCL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/orcl-2025-07-14-2,2025-07-14 10:30:00,0.2082,Positive
2025-07-14,ORCL,ORCL Quarterly Results Meet Expectations,Simulated news summary for ORCL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/orcl-2025-07-14-3,2025-07-14 11:30:00,0.2082,Positive
2025-07-14,ADBE,ADBE Reports Strong Quarterly Earnings Beat,Simulated news summary for ADBE indicating positive market sentiment...,Simulated Data,https://simulated-news.com/adbe-2025-07-14-1,2025-07-14 09:30:00,0.4228,Positive
2025-07-14,ADBE,ADBE Announces Strategic Partnership Expansion,Simulated news summary for ADBE indicating positive market sentiment...,Simulated Data,https://simulated-news.com/adbe-2025-07-14-2,2025-07-14 10:30:00,0.4228,Positive
2025-07-14,ADBE,Analysts Upgrade ADBE Price Target on Innovation,Simulated news summary for ADBE indicating positive market sentiment...,Simulated Data,https://simulated-news.com/adbe-2025-07-14-3,2025-07-14 11:30:00,0.4228,Positive
2025-07-14,CSCO,CSCO Maintains Steady Market Position,Simulated news summary for CSCO indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/csco-2025-07-14-1,2025-07-14 09:30:00,0.1256,Neutral
2025-07-14,CSCO,CSCO CEO Discusses Future Growth Plans,Simulated news summary for CSCO indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/csco-2025-07-14-2,2025-07-14 10:30:00,0.1256,Neutral
2025-07-14,CSCO,CSCO Quarterly Results Meet Expectations,Simulated news summary for CSCO indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/csco-2025-07-14-3,2025-07-14 11:30:00,0.1256,Neutral
2025-07-14,INTU,INTU Maintains Steady Market Position,Simulated news summary for INTU indicating positive market sentiment...,Simulated Data,https://simulated-news.com/intu-2025-07-14-1,2025-07-14 09:30:00,0.2464,Positive
2025-07-14,INTU,INTU CEO Discusses Future Growth Plans,Simulated news summary for INTU indicating positive market sentiment...,Simulated Data,https://simulated-news.com/intu-2025-07-14-2,2025-07-14 10:30:00,0.2464,Positive
2025-07-14,INTU,INTU Quarterly Results Meet Expectations,Simulated news summary for INTU indicating positive market sentiment...,Simulated Data,https://simulated-news.com/intu-2025-07-14-3,2025-07-14 11:30:00,0.2464,Positive
2025-07-14,QCOM,QCOM Reports Strong Quarterly Earnings Beat,Simulated news summary for QCOM indicating positive market sentiment...,Simulated Data,https://simulated-news.com/qcom-2025-07-14-1,2025-07-14 09:30:00,0.4286,Positive
2025-07-14,QCOM,QCOM Announces Strategic Partnership Expansion,Simulated news summary for QCOM indicating positive market sentiment...,Simulated Data,https://simulated-news.com/qcom-2025-07-14-2,2025-07-14 10:30:00,0.4286,Positive
2025-07-14,QCOM,Analysts Upgrade QCOM Price Target on Innovation,Simulated news summary for QCOM indicating positive market sentiment...,Simulated Data,https://simulated-news.com/qcom-2025-07-14-3,2025-07-14 11:30:00,0.4286,Positive
